year,k,A,Actual,Pred_Ck,Pred_NCk,Pred_CR,Pred_NCR
03,11,Stanford,1,2,5,1,1
03,11,San Diego,0,0,0,0,0
03,11,Maryland,2,0,0,1,1
03,11,UNC Wilmington,0,1,1,0,0
03,11,Xavier,1,3,3,2,2
03,11,Troy,0,0,0,0,0
03,11,Michigan St.,3,0,0,1,1
03,11,Colorado,0,1,1,0,0
03,11,Florida,1,2,2,3,5
03,11,Sam Houston St.,0,0,0,0,0
03,11,Arizona,3,4,4,4,4
03,11,Vermont,0,0,0,0,0
03,11,Cincinnati,0,0,0,1,1
03,11,Gonzaga,1,1,1,0,0
03,11,Notre Dame,2,1,1,1,1
03,11,Milwaukee,0,0,0,0,0
03,11,Illinois,1,2,2,2,2
03,11,Western Kentucky,0,0,0,0,0
03,11,Creighton,0,1,1,1,1
03,11,Central Michigan,1,0,0,0,0
03,11,Duke,2,3,3,2,2
03,11,Colorado St.,0,0,0,0,0
03,11,Memphis,0,2,2,1,1
03,11,Arizona St.,1,0,0,0,0
03,11,Kansas,5,1,1,3,3
03,11,Utah St.,0,0,0,0,0
03,11,Kentucky,3,6,6,6,6
03,11,IUPUI,0,0,0,0,0
03,11,Oregon,0,0,0,0,0
03,11,Utah,1,1,1,1,1
03,11,Wisconsin,2,1,1,2,2
03,11,Weber St.,0,0,0,0,0
03,11,Dayton,0,2,2,1,1
03,11,Tulsa,1,0,0,0,0
03,11,Missouri,1,1,1,1,1
03,11,Southern Illinois,0,0,0,0,0
03,11,Marquette,4,2,2,2,2
03,11,Holy Cross,0,0,0,0,0
03,11,Indiana,1,0,0,0,0
03,11,Alabama,0,1,1,1,1
03,11,Pittsburgh,2,3,3,3,3
03,11,Wagner,0,0,0,0,0
03,12,Oklahoma,3,3,3,5,4
03,12,South Carolina St.,0,0,0,0,0
03,12,California,1,1,1,1,1
03,12,North Carolina St.,0,0,0,0,0
03,12,Mississippi St.,0,0,0,1,2
03,12,Butler,2,1,2,0,0
03,12,Louisville,1,2,1,2,1
03,12,Austin Peay,0,0,0,0,0
03,12,Oklahoma St.,1,0,0,1,1
03,12,Penn,0,1,1,0,0
03,12,Syracuse,6,2,2,2,2
03,12,Manhattan,0,0,0,0,0
03,12,Saint Joseph's,0,5,5,1,3
03,12,Auburn,2,0,0,0,0
03,12,Wake Forest,1,1,1,3,1
03,12,East Tennessee St.,0,0,0,0,0
03,12,Texas,4,4,2,4,3
03,12,UNC Asheville,0,0,0,0,0
03,12,LSU,0,1,1,1,1
03,12,Purdue,1,0,0,0,0
03,12,Connecticut,2,1,1,2,2
03,12,BYU,0,0,0,0,0
03,12,Stanford,1,2,4,1,1
03,12,San Diego,0,0,0,0,0
03,12,Maryland,2,0,0,1,1
03,12,UNC Wilmington,0,1,1,0,0
03,12,Xavier,1,3,3,2,2
03,12,Troy,0,0,0,0,0
03,12,Michigan St.,3,0,0,1,1
03,12,Colorado,0,1,1,0,0
03,12,Florida,1,2,2,3,5
03,12,Sam Houston St.,0,0,0,0,0
03,12,Arizona,3,4,4,4,4
